,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0
465,0.07757313,0.0732401,0.06411534,0.077289864,0.13826968,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552
466,0.0732401,0.06411534,0.077289864,0.13826968,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154
467,0.06411534,0.077289864,0.13826968,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101
468,0.077289864,0.13826968,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506
469,0.13826968,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001
470,0.13604595,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494
471,0.13342522,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283
472,0.17932771,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093
473,0.15785064,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877
474,0.10799366,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228
475,0.06633006,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187
476,0.09165156,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122
477,0.10083447,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375
478,0.09226662,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551
479,0.08425042,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177
480,0.08363393,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655
481,0.10536047,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104
482,0.14146179,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658
483,0.06774265,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531
484,0.19783212,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404
485,0.15724696,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416
486,0.11885669,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977
487,0.0700592,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009
488,0.09934948,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573
489,0.09695552,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787
490,0.098069154,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964
491,0.08343101,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595
492,0.1737506,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449
493,0.07884001,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953
494,0.15600494,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736
495,0.1325283,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498
496,0.19187093,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805
497,0.13523877,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351
498,0.21014228,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753
499,0.10015187,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665
500,0.059593122,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092
501,0.082243375,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772
502,0.08760551,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123
503,0.08822177,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352
504,0.086774655,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882
505,0.1420104,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583
506,0.07038658,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014
507,0.0884531,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786
508,0.05969404,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587
509,0.056454416,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708
510,0.06733977,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433
511,0.07769009,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551
512,0.08975573,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031
513,0.09586787,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544
514,0.094575964,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035
515,0.089052595,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069
516,0.07355449,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504
517,0.1462953,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483
518,0.2685736,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661
519,0.2367498,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487
520,0.11937805,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453
521,0.07206351,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441
522,0.17508753,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678
523,0.10240665,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636
524,0.09016092,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466
525,0.129772,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475
526,0.14538123,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495
527,0.12422352,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824
528,0.10695882,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117
529,0.16844583,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348
530,0.10059014,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971
531,0.17179786,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378
532,0.15501587,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983
533,0.13021708,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507
534,0.12092433,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021
535,0.09146551,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999
536,0.12829031,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588
537,0.14752544,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757
538,0.13487035,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767
539,0.11208069,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338
540,0.122503504,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187
541,0.18274483,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431
542,0.17906661,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818
543,0.2620487,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987
544,0.21941453,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832
545,0.18447441,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532
546,0.19844678,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786
547,0.1591636,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264
548,0.16371466,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184
549,0.14769475,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974
550,0.14867495,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144
551,0.14734824,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144,0.18039036
552,0.144117,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144,0.18039036,0.16456656
553,0.10466348,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144,0.18039036,0.16456656,0.1404862
554,0.12244971,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144,0.18039036,0.16456656,0.1404862,0.2500189
555,0.17240378,0.2367983,0.13296507,0.13759021,0.11375999,0.13192588,0.1559757,0.15840767,0.12613338,0.11786187,0.12443431,0.18625818,0.37246987,0.44093832,0.29899532,0.27220786,0.21096264,0.22162184,0.20276974,0.1997144,0.18039036,0.16456656,0.1404862,0.2500189,0.49051082
