   Ordinate,   Date / Time,ADJCLRLK_MAY1_DV STORAGE L2020A,AVAILABLE_SUPPLY_NID_DV STORAGE L2020A,BMASDV STORAGE L2020A,CLRLK_MAY1_DV STORAGE L2020A,CVP_SL STORAGE L2020A,EBMUD_TOTALSTORAGEDV STORAGE L2020A,GROSS_STORAGE_NID_DV STORAGE L2020A,MFPPOW_FRMDW_STORAGEDV STORAGE L2020A,MFPTOT_STORAGEDV STORAGE L2020A,OROPRESEPSTOR STORAGE L2020A,PGERESBALANCE STORAGE L2020A,PGERESBALANCENEG STORAGE L2020A,PGERESBALANCEPOS STORAGE L2020A,PGESTORAGE STORAGE L2020A,PGESTORAGE_LEVEL3LODIDV STORAGE L2020A,PGESTORAGE_LEVEL4INITDV STORAGE L2020A,REMWQRELCAP STORAGE L2020A,S15 STORAGE L2020A,S17 STORAGE L2020A,S25 STORAGE L2020A,S27 STORAGE L2020A,S28 STORAGE L2020A,S29 STORAGE L2020A,S30 STORAGE L2020A,S31 STORAGE L2020A,S32 STORAGE L2020A,S33 STORAGE L2020A,S34 STORAGE L2020A,S422 STORAGE L2020A,S422_C6 STORAGE L2020A,S422_C7 STORAGE L2020A,S422_C8 STORAGE L2020A,S422_CC STORAGE L2020A,S422_P STORAGE L2020A,SIO STORAGE L2020A,SIO_CVP STORAGE L2020A,SIO_FWUA STORAGE L2020A,SIO_SWP STORAGE L2020A,S_ADJCLRLK STORAGE L2020A,S_ALMNR STORAGE L2020A,S_ALOHA STORAGE L2020A,S_ALPNE STORAGE L2020A,S_AMADR STORAGE L2020A,S_ANTLP STORAGE L2020A,S_BEARD STORAGE L2020A,S_BLKBT STORAGE L2020A,S_BLUMD STORAGE L2020A,S_BOWMN STORAGE L2020A,S_BRYSA STORAGE L2020A,S_BTVLY STORAGE L2020A,S_BUCKS STORAGE L2020A,S_CAPLS STORAGE L2020A,S_CLRLK STORAGE L2020A,S_CMBIE STORAGE L2020A,S_CMCHE STORAGE L2020A,S_CMPFW STORAGE L2020A,S_DAVIS STORAGE L2020A,S_DONLL STORAGE L2020A,S_EBTML STORAGE L2020A,S_ECHOL STORAGE L2020A,S_ENGLB STORAGE L2020A,S_EPARK STORAGE L2020A,S_ESTMN STORAGE L2020A,S_FOLSM STORAGE L2020A,S_FOLSMINIT_DV_DV STORAGE L2020A,S_FOLSM_CARRYOVER_DV STORAGE L2020A,S_FOLSM_CVP STORAGE L2020A,S_FOLSM_DELTA STORAGE L2020A,S_FOLSM_DELTA_S STORAGE L2020A,S_FOLSM_EBMUD STORAGE L2020A,S_FOLSM_MON STORAGE L2020A,S_FOLSM_TRANS STORAGE L2020A,S_FOLSM_UPSTREAM STORAGE L2020A,S_FOLSM_WHEELCVC STORAGE L2020A,S_FOLSM_WHEELJPOD STORAGE L2020A,S_FOLSM_WHLCVC STORAGE L2020A,S_FRDYC STORAGE L2020A,S_FRMAN STORAGE L2020A,S_FRMDW STORAGE L2020A,S_FRNCH STORAGE L2020A,S_GERLE STORAGE L2020A,S_HHOLE STORAGE L2020A,S_HNSLY STORAGE L2020A,S_ICEHS STORAGE L2020A,S_INDVL STORAGE L2020A,S_JKSMD STORAGE L2020A,S_JNKSN STORAGE L2020A,S_KSWCK STORAGE L2020A,S_LBEAR STORAGE L2020A,S_LCBRF STORAGE L2020A,S_LGRSV STORAGE L2020A,S_LKVLY STORAGE L2020A,S_LOONL STORAGE L2020A,S_LOSVQ STORAGE L2020A,S_LWSTN STORAGE L2020A,S_LYONS STORAGE L2020A,S_MCLRE STORAGE L2020A,S_MDSTO STORAGE L2020A,S_MELON STORAGE L2020A,S_MERLC STORAGE L2020A,S_MLRTN STORAGE L2020A,S_MTMDW STORAGE L2020A,S_NBB_APR STORAGE L2020A,S_NBB_AUG STORAGE L2020A,S_NBB_JUL STORAGE L2020A,S_NBB_JUN STORAGE L2020A,S_NBB_MAR STORAGE L2020A,S_NBB_MAY STORAGE L2020A,S_NBB_SEP STORAGE L2020A,S_NBLDB STORAGE L2020A,S_NHGAN STORAGE L2020A,S_NTOMA STORAGE L2020A,S_OROVL STORAGE L2020A,S_OROVL_DELTA STORAGE L2020A,S_OROVL_DELTA_S STORAGE L2020A,S_OROVL_MON STORAGE L2020A,S_OROVL_TRANS STORAGE L2020A,S_OROVL_UPSTREAM STORAGE L2020A,S_OROVL_WHEELCVC STORAGE L2020A,S_OROVL_WHEELJPOD STORAGE L2020A,S_OROVL_WHLCVC STORAGE L2020A,S_OROVL_WTS STORAGE L2020A,S_OROVL_WTS_STG1 STORAGE L2020A,S_PARDE STORAGE L2020A,S_PCRST STORAGE L2020A,S_PEDRO STORAGE L2020A,S_RLIEF STORAGE L2020A,S_RLLNS STORAGE L2020A,S_RLLNS_NID STORAGE L2020A,S_RLLNS_PGE STORAGE L2020A,S_RNCHO STORAGE L2020A,S_RVPHB STORAGE L2020A,S_SCOTF STORAGE L2020A,S_SGRGE STORAGE L2020A,S_SHSTA STORAGE L2020A,S_SHSTA4 STORAGE L2020A,S_SHSTA_DELTA STORAGE L2020A,S_SHSTA_DELTA_S STORAGE L2020A,S_SHSTA_MON STORAGE L2020A,S_SHSTA_TRANS STORAGE L2020A,S_SHSTA_UPSTREAM STORAGE L2020A,S_SHSTA_WHEELCVC STORAGE L2020A,S_SHSTA_WHEELJPOD STORAGE L2020A,S_SHSTA_WHLCVC STORAGE L2020A,S_SHSTA_WTS STORAGE L2020A,S_SHSTA_WTS_STG1 STORAGE L2020A,S_SILVR STORAGE L2020A,S_SLTSP STORAGE L2020A,S_SLUIS STORAGE L2020A,S_SLUIS_CVP STORAGE L2020A,S_SLUIS_CVP_DELTA STORAGE L2020A,S_SLUIS_CVP_DELTA_S STORAGE L2020A,S_SLUIS_CVP_MON STORAGE L2020A,S_SLUIS_CVP_TRANS STORAGE L2020A,S_SLUIS_CVP_UPSTREAM STORAGE L2020A,S_SLUIS_CVP_WHEELCVC STORAGE L2020A,S_SLUIS_CVP_WHEELJPOD STORAGE L2020A,S_SLUIS_CVP_WHLCVC STORAGE L2020A,S_SLUIS_SWP STORAGE L2020A,S_SLUIS_SWP_DELTA STORAGE L2020A,S_SLUIS_SWP_DELTA_S STORAGE L2020A,S_SLUIS_SWP_MON STORAGE L2020A,S_SLUIS_SWP_TRANS STORAGE L2020A,S_SLUIS_SWP_UPSTREAM STORAGE L2020A,S_SLUIS_SWP_WHEELCVC STORAGE L2020A,S_SLUIS_SWP_WHEELJPOD STORAGE L2020A,S_SLUIS_SWP_WHLCVC STORAGE L2020A,S_SLYCK STORAGE L2020A,S_SPICE STORAGE L2020A,S_SPLDG STORAGE L2020A,S_STMPY STORAGE L2020A,S_THRMA STORAGE L2020A,S_THRMF STORAGE L2020A,S_TRLCK STORAGE L2020A,S_TRNTY STORAGE L2020A,S_TRNTY_DELTA STORAGE L2020A,S_TRNTY_DELTA_S STORAGE L2020A,S_TRNTY_MON STORAGE L2020A,S_TRNTY_TRANS STORAGE L2020A,S_TRNTY_UPSTREAM STORAGE L2020A,S_TRNTY_WHEELCVC STORAGE L2020A,S_TRNTY_WHEELJPOD STORAGE L2020A,S_TRNTY_WHLCVC STORAGE L2020A,S_TULOC STORAGE L2020A,S_UBEAR STORAGE L2020A,S_UNVLY STORAGE L2020A,S_UPPERFEATHER STORAGE L2020A,S_WDWRD STORAGE L2020A,S_WKYTN STORAGE L2020A,TOTAL_MOUNTAIN_STORAGE_NID_DV STORAGE L2020A,WSI_CVP_STORAGE STORAGE L2020A
57,30.Sep.14,5.85,214.73,0,0,148.08,421.63,184.74,52.48,181.55,1583.3,0,0,0,58.16,58,82.46,75,40,0,72,122,165,315,0,0,0,0,0,138.52,138.52,138.52,138.52,138.52,0,135,0,135,0,-106.73,682,0,6.08,0.47,16.953,51.057,8.01,7.17,45.392,741.9,39.9,60.4,13.862,735.3,4.7494,118.41,35.75,45.719,35.6,118,0.07,65,1.5,9.8,90,76.33,90,90,90,90,0,90,90,90,90,90,90,11.243,25.818,41.3,15.016,1.26,84.18,5.427,30.529,9.57,34.614,11.418,16.3,13.367,3.201,60.89,4.517,40,138.52,14,1.5,198.81,20,1317.3,18.804,135,1,0,0,0,0,0,0,0,401.28,33.01,6.5,887.8,887.8,887.8,887.8,887.8,887.8,887.8,887.8,887.8,0,32.524,185.22,9.924,512.6,8.346,50.185,40.185,10,0,2.1477,14.52,7.131,550,0,550,550,550,550,550,550,550,550,0,0,3.622,44.79,298.3,148.08,148.08,148.08,116.15,148.08,148.08,148.08,148.08,148.08,150.3,138.4,138.4,112.3,150.3,138.4,150.3,150.3,150.3,22.2,79.77,29.502,11.027,12.888,24,27,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,63.5,1.58,144.35,957,2.001,180,106.75,1179.7
58,31.Oct.14,5.85,214.73,0,0,167.24,416.21,184.74,41.3,125.48,887.8,0,0,0,40,40,52.37,75,38.295,0,71,122,165,305.13,0,0,0,0,0,128.59,128.59,128.59,128.59,128.59,0,135,0,135,0,-106.5,651,0,5.01,0.197,16.6,41.8,4.03,5.42,38.551,721.8,38.5,55.6,13,735.5,4.6,137.11,30.64,44.303,23.4,118,0.07,65,1.5,9.65,90,77.64,261.78,90,90,90,0,90,90,90,90,90,90,8.75,25.442,40.66,12.687,1.26,58.13,5.32,29.907,9.66,34.066,9.133,16.3,8.287,3.201,47,4.2555,39.064,128.59,14,1.5,167.83,17,1303,17.406,135,1,0,0,0,0,0,0,0,375.1,28.67,6.5,863.7,863.7,863.7,863.7,863.7,863.7,863.7,863.7,863.7,0,32.524,161.1,6.045,497.4,6.578,45.004,43.353,1.651,0,1.1653,14.52,7.5,550,0,550,550,550,550,550,550,550,550,0,0,2.1249,31.71,349.3,167.24,167.24,167.24,225.68,167.24,222.13,167.24,167.24,167.24,182.1,182.1,182.1,186.1,182.1,184.6,182.1,182.1,182.1,25.98,68.81,32.892,10.641,12.888,24,13.467,337.5,337.5,337.5,283.9,337.5,285.5,337.5,337.5,337.5,57,1.38,138.47,906.6,2.001,180,96.65,1144.7
59,30.Nov.14,5.85,214.73,0,0,248.65,408.22,184.74,40.66,98.79,887.8,0,0,0,30,30,38.33,75,36.867,0,70,122,165,298.25,0,0,0,0,0,119.09,119.09,119.09,119.09,119.09,0,135,0,135,0,9.09,656,0,4.51,0.334,16.2,34.108,4.45,5,33.413,714.7,37.9,55.1,12.341,851.1,5.1454,125.12,26.76,43.408,17.93,122,0.07,65,1.5,9.67,90,69.04,256.06,90,90,90,0,90,90,90,90,90,90,7.687,25.371,40.25,12.687,1.26,55.5,5.254,30,10,34.228,7.647,9.626,5.295,3.201,44.82,3.9,40,119.09,14,1.9,155.69,15,1312.6,16.79,135,1,0,0,0,0,0,0,0,357.82,27.11,6.5,858.8,858.8,858.8,857.9,858.8,849.6,858.8,858.8,858.8,0,32.524,161.1,3.5,486.3,4.795,51.432,46.457,4.975,0,0.596,14.52,7.5,550,0,550,550,550,550,550,550,550,550,0,0,1.7314,24.7,429.6,248.65,248.65,248.65,252.45,248.65,256.49,248.65,248.65,248.65,181,181,181,181,181,185.7,181,181,181,18.58,64.6,26.332,10.955,12.888,24,13,240,240,240,240,240,240,240,240,240,57,1.9429,140,899,2,180,86.93,1128.7
60,31.Dec.14,5.85,214.73,0,0,500.49,426.04,184.74,40.25,95.75,887.8,2.991,0,2.9907,21.37,20,30,75,35.785,0,70,122,165,292.37,0,0,0,0,0,109.92,109.92,109.92,109.92,109.92,0,147.23,0,147.23,0,14.62,669,0,4.83,1.634,17.1,30.3,46.29,4.87,29.191,837.1,38.3,58.3,12.568,856.6,5.555,136.94,101.74,42.819,11.2,128,0.07,65,33.415,9.87,268.17,255,275,266.78,268.17,268.17,0,268.17,268.17,268.17,268.17,268.17,268.17,10.862,25.688,41.25,12.687,1.26,54.5,5.849,30,38.56,40.377,8.807,23.77,3.3,3.201,50.27,3.9,40,109.92,14,2,157.92,15,1346.7,16.381,147.23,3,0,0,0,0,0,0,0,472.92,36.99,6.5,1296.3,1296.3,1296.3,1296.3,1296.3,1296.3,1296.3,1296.3,1296.3,0,32.524,161.1,3.806,520.2,4.286,65.996,55.996,10,0,3.8069,19.2,38.3,1334,0,1334,1334,1334,1334,1334,1334,1334,1334,0,0,2.328,18.07,852.8,500.49,500.49,500.49,506.62,500.49,506.62,500.49,500.49,500.49,352.3,352.3,352.3,601.1,352.3,601.1,352.3,352.3,352.3,23.77,59.6,23.514,11.873,12.888,24,13,495.3,495.3,495.3,495.3,495.3,495.3,495.3,495.3,495.3,57,2.82,140,932.1,2.002,206,81.96,2598
61,31.Jan.15,5.85,214.73,0,0,538.31,432.4,184.74,40.25,95.75,887.8,2.81,0,2.81,13.08,10,21.37,75,35.396,0,70,122,165,290.98,0,0,0,0,0,122.04,122.04,122.04,122.04,122.04,0,154.04,0,154.04,0,65.56,698.2,0,5.2,1.927,17.6,27.7,49.91,4.72,26.894,837.6,38.4,61.6,12.493,907.6,5.555,139.3,103,44.757,7.6,132,0.07,65,41.689,9.98,273.54,0,567,274.47,273.54,273.54,0,273.54,273.54,273.54,273.54,273.54,273.54,11.966,25.756,38.47,13.359,1.26,65.6,5.474,30.379,40.8,42.531,8.891,23.77,3.3,3.201,49.05,3.6,41.189,122.04,14,1.4001,152.54,17,1348.9,16.038,154.04,4,0,0,0,0,0,0,0,442.12,37.68,8.76,1324,1324,1324,1324,1324,1324,1324,1324,1324,0,0,161.1,3.181,514.3,2.962,65.996,55.996,10,0,3.5175,18.322,38.3,1450.4,0,1450.4,1450.4,1450.4,1450.4,1450.4,1450.4,1450.4,1450.4,0,0,2.1249,9.78,1063,538.31,538.31,538.31,548.09,538.31,538.31,538.31,538.31,538.31,524.7,524.7,524.7,532.7,524.7,524.7,524.7,524.7,524.7,25.16,59.41,21.217,12.046,12.888,24,18,559.1,559.1,559.1,559.1,559.1,559.1,559.1,559.1,559.1,57,3.08,147.39,968.1,2,206,83.89,2821.4
62,28.Feb.15,5.85,214.73,0,0,668.68,436.22,184.74,40.25,95.75,887.8,-5.066,5.066,0,56.89,10,60.87,75,35.346,0,70,122,165,290.85,0,0,0,0,0,121.88,121.88,121.88,121.88,121.88,0,151.29,0,151.29,0,61.05,727,0,5.93,4.913,18.6,24.7,76.44,5.39,25.773,901.3,38.4,68,13.924,903,5.555,137.12,104.5,43.991,5.9,138,0.07,65,48.2,10.28,333.03,326.16,90,334.29,333.03,333.03,0,333.03,333.03,333.03,333.03,333.03,333.03,20.496,26.646,44.81,14.993,1.26,100,6.109,33.548,55.62,53,11.15,23.77,10.71,3.201,53.9,4,52.626,121.88,14,2.2,172.97,18,1422.1,17.796,151.29,4,0,0,0,0,0,0,0,522.77,54.64,8.76,1618.3,1618.3,1618.3,1618.3,1618.3,1618.3,1618.3,1618.3,1618.3,0,0,161.1,5.584,542,3.898,65.996,55.996,10,0,5.308,24.171,38.3,2049.9,0,2049.9,2049.9,2049.9,2049.9,2049.9,2049.9,2049.9,2049.9,0,0,3.756,46.18,1321,668.68,668.68,668.68,713.54,668.68,725.61,668.68,668.68,668.68,652.3,652.3,652.3,768.5,652.3,783.6,652.3,652.3,652.3,35.88,61.62,49.441,13.29,57.041,24,25,834.7,834.7,834.7,834.7,834.7,834.7,834.7,834.7,834.7,57,3.49,175.73,1021.7,2.001,206,84.41,3886.3
63,31.Mar.15,5.85,214.73,0,0,617.51,436.19,184.74,40.25,95.75,887.8,-17.515,17.515,0,72.96,10,74.96,75,35,0,70,122,165,300,0,0,0,0,0,113.92,113.92,113.92,113.92,113.92,0,142.15,0,142.15,0,51.43,752.8,0.62,7.48,5.085,19.277,27.665,75.55,5.16,29.308,894.5,40.8,72,15.254,893.4,5.555,127.09,103,46.454,4.6,142,0.6001,65,48.2,10.28,277.88,273.28,90,277.27,277.88,277.88,0,277.88,277.88,277.88,277.88,277.88,277.88,24.06,26.547,48.05,15.016,1.26,109.86,6.395,34.085,56.78,53,11.521,23.77,12.975,3.201,55.497,3.8639,57.315,113.92,14,2.2,177.2,18,1413.1,20.266,142.15,7,0,0,0,0,0,0,0,534.81,54.02,6.5,1597.3,1597.3,1597.3,1597.3,1597.3,1597.3,1597.3,1597.3,1597.3,0,0,167.1,6.5,513.9,3.228,63.545,53.545,10,0,3.926,27.344,44.445,2050.6,0,2050.6,2050.6,2055.6,2050.6,2050.6,2050.6,2050.6,2050.6,0,0,3.756,59.98,1240.2,617.51,617.51,617.51,617.51,617.51,617.51,617.51,617.51,617.51,622.7,622.7,622.7,622.7,622.7,622.7,622.7,622.7,622.7,41.31,65.57,54.838,13.745,53.022,24,30,867.9,867.9,867.9,867.9,867.9,867.9,867.9,867.9,867.9,58.5,5.15,186.07,1065.7,2,217,95.4,3813.8
64,30.Apr.15,5.85,175.83,162.02,0,555.37,433.62,187.1,40.25,95.75,887.8,-41.841,41.841,0,87.02,10,92.22,75,40,0,72,122,165,310,0,0,0,0,0,113.31,113.31,113.31,113.31,113.31,0,135,0,135,0,15.78,774,1.952,9.04,4.884,19.419,29.287,57.42,7.84,31.003,857.9,41.9,74.715,14.558,857.8,5.555,118.42,98.55,45.087,9.938,140,1.2552,65,48.278,10.18,227.99,226.6,90,227.3,227.99,227.99,0,227.99,227.99,227.99,227.99,227.99,227.99,26.932,26.422,50.8,15.252,1.26,119.87,6.585,35.896,42.61,53,12.206,23.77,14.814,3.201,46.906,3.741,62.662,113.31,14,3,181.29,19,1359.1,19.766,135,8,540.1,420.25,451.95,496.96,534.81,526.07,408.98,538.45,49.7,6.5,1596.8,1596.8,1596.8,1596.8,1596.8,1596.8,1596.8,1596.8,1596.8,0,0,175.2,9.311,440.8,3.199,63.882,53.882,10,0,4.321,26.875,45.65,2023.8,0,2023.8,2023.2,1995.6,2023.8,2008.2,2023.8,2023.8,2023.8,0,0,5.5268,72.2,1138.9,555.37,555.37,556.93,569.64,555.37,571,555.37,555.37,555.37,583.6,583.6,583.6,572.2,583.6,583.6,583.6,583.6,583.6,54.25,68.31,55.365,13.455,34.843,24,30,868.8,868.8,868.8,868.8,868.8,868.8,868.8,868.8,868.8,62.5,7.01,197.4,1095,2,240,98.95,3676
65,31.May.15,37.12,158.62,239.51,15.78,506.34,422.76,187.1,50.8,170.66,887.8,-41.114,41.114,0,98.53,10,193.9,75,40,0,72,122,165,315,0,0,0,0,0,112.37,112.37,112.37,112.37,112.37,0,135,0,135,0,-1.34,790.1,3.7587,9.55,2.029,19.221,32.063,40,12.73,34.686,814.5,41.5,75.629,17.082,840.7,5.555,116.89,79.7,43.486,28.237,138,1.943,65,47.741,9.96,177.31,176.34,0,176.82,177.31,177.31,0,177.31,177.31,177.31,177.31,177.31,177.31,28.746,26.211,53.2,15.359,1.26,123.76,6.643,38.033,10,51.081,12.666,23.77,19.581,3.201,47.6,3.6628,69.556,112.37,14,4.4784,193.12,20,1290.5,16.55,135,8,0,0,0,0,0,0,0,500.43,41.37,6.5,1399.2,1393.2,1393.2,1394.7,1399.2,1393.2,1399.2,1399.2,1399.2,0,6,167.86,13.983,395.9,8.741,50.185,50.185,0,0,4.6019,23.472,39.531,1655.3,0,1655.3,1644.8,1634,1655.3,1631.7,1655.3,1655.3,1655.3,0,0,6.9373,78.95,1019.1,506.34,506.34,516.88,529.95,506.34,529.95,506.34,506.34,506.34,512.8,512.8,512.8,512.8,512.8,512.8,512.8,512.8,512.8,55.078,76,67.326,12.904,12.888,24,32,624.5,624.5,624.5,624.5,624.5,624.5,624.5,624.5,624.5,67,7.24,208.87,1111.4,2,232.89,100.89,2963.4
66,30.Jun.15,37.12,171.74,327.86,15.78,363.22,408.27,187.1,53.2,176.96,887.8,-17.917,17.917,0,86,112,98.53,75,40,0,72,122,165,315,0,0,0,0,0,111.25,111.25,111.25,111.25,111.25,0,135,0,135,0,-17.35,802,4.3152,9.39,0,18.449,32.593,20,15.07,36.584,764.6,42.2,75.293,17.875,824.6,5.555,118.43,59.9,41.414,45.127,132,1.943,65,41.106,9.78,151.33,149.64,528.87,150.88,151.33,151.33,0,151.33,151.33,151.33,151.33,151.33,151.33,26.981,25.46,52.57,15.077,1.26,120.9,6.422,36.025,10,47.413,12.09,23.77,20.682,3.201,47.604,3.3946,62.167,111.25,14,3.6538,185.29,20,1221.8,12.661,135,5,0,0,0,0,0,0,0,463.06,32.86,6.5,1049.2,1043.2,1043.2,1039.7,1049.2,1043.2,1049.2,1049.2,1049.2,0,12,157.84,14.504,337.9,11.923,50.185,43.089,7.096,0,4.827,18.828,38.3,1118.5,0,1118.5,1118.5,1113.2,1118.5,1118.5,1118.5,1118.5,1118.5,0,0,6.5915,65.32,758,363.22,363.22,363.22,363.22,363.22,363.22,363.22,363.22,363.22,394.8,394.8,394.8,394.8,394.8,394.8,394.8,394.8,394.8,48.99,70.45,54.285,11.895,12.888,24,32,476.3,476.3,476.3,476.3,476.3,476.3,476.3,476.3,476.3,67,7.04,191.65,1111.2,2,233.26,102.76,2109.3
67,31.Jul.15,37.12,171.74,0,15.78,213.13,395.72,187.1,52.57,173.46,887.8,-26.369,26.369,0,75.8,94,86,75,40,0,72,122,165,315,0,0,0,0,0,122.24,122.24,122.24,122.24,122.24,0,135,0,135,0,-38.36,775,0,8.59,0,17.921,31.766,20,13.18,37.922,703.2,42.1,74.836,17.155,803.6,4.2567,118.74,38.64,38.891,49.489,128,1.8024,65,14.294,9.41,90,78.93,430.08,90,90,90,0,90,90,90,90,90,90,24.602,24.648,51.45,14.602,1.26,111.31,6.275,34.134,10,43.366,10.661,23.77,8.76,3.201,47.274,3.2005,54.778,122.24,14,2.4,166.97,21,1149.6,8.762,135,3,0,0,0,0,0,0,0,408.67,24.59,6.5,753,745.6,745.6,742.5,753,745.6,753,753,753,0,19.5,148.99,13.077,238.2,12.177,50.185,40.185,10,0,5.0078,14.52,38.3,661.1,0,661.1,661.1,656.6,661.1,661.1,661.1,661.1,661.1,0,0,5.8081,67.04,474.8,213.13,213.13,213.13,213.13,213.13,213.13,213.13,213.13,213.13,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,261.6,39.08,62.92,38.322,10.322,12.888,24,32,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,400.4,67,5.75,174.44,1067.8,2,237.37,100.7,1364.6
68,31.Aug.15,37.12,171.74,0,15.78,70.48,379.24,187.1,51.45,162.76,887.8,-30.332,30.332,0,69.1,76,75.8,75,40,0,72,122,165,315,0,0,0,0,0,130.75,130.75,130.75,130.75,130.75,0,135.62,0,135.62,0,-64.97,734,0,7.45,0,17.519,35.599,20,9.97,39.662,656.9,41.6,68.4,14.376,777,2.0926,118.95,23.53,37.002,45.811,122,1.5585,65,5,9.11,90,50.89,331.73,90,90,90,0,90,90,90,90,90,90,22.267,23.891,44.9,14.273,1.26,65.7,6.052,32.067,9.82,38.891,8.729,0.014,3.3,3.201,46.595,2.9954,47.389,130.75,14,1.3,146.34,22,1088.9,7.5,135.62,2,0,0,0,0,0,0,0,368.77,20.98,6.5,583.4,575.9,575.9,572.8,583.4,575.9,583.4,583.4,583.4,0,27,138.29,10.702,153,11.165,50.185,40.185,10,0,4.017,14.52,23.939,550,0,550,550,550,550,550,550,550,550,0,0,5.0806,65.8,210.8,70.48,70.48,70.48,67.84,70.48,70.48,70.48,70.48,70.48,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.3,27.83,53.98,20.425,8.991,12.888,24,30,240,240,240,240,240,240,240,240,240,67,2.95,157.22,1002.9,2,180,97.52,950.5
69,30.Sep.15,37.12,171.74,0,15.78,45,370.13,187.1,44.9,110.6,887.8,-18.495,18.495,0,58,58,69.1,75,40,0,72,122,165,315,0,0,0,0,0,123.07,123.07,123.07,123.07,123.07,0,134.42,0,134.42,0,-87.77,682,0,6.08,0,16.978,43.434,16.68,7.17,40.631,629.1,39.9,60.4,13.897,754.2,0.6,121.1,18.14,35.637,35.6,118,0.07,65,4.371,8.93,90,47.8,237.76,90,90,90,0,90,90,90,90,90,90,15.091,23.304,41.3,13.863,1.26,49.4,5.876,30,9.62,34.529,6.637,0.014,4.537,3.201,46.595,2.832,40,123.07,14,1.5,131.98,20,1049.3,7.5,134.42,1,0,0,0,0,0,0,0,337.54,18.8,6.5,563.3,580.4,580.4,580.4,563.3,580.4,563.3,563.3,563.3,0,9.843,131.03,8.046,100,10.475,50.185,40.185,10,0,2.1077,14.52,7.5,550,0,550,550,550,550,550,550,550,550,0,0,3.4188,53.46,155,45,45,45,45,45,45,45,45,45,110,89.9,89.9,89.9,110,89.9,110,110,110,22.2,46.06,10,8.405,12.888,24,27,240,240,240,240,240,240,240,240,240,63.5,1.58,140,930.1,2,180,94.46,925
