date,inflow-c5,c5-sink,inflow-c304,inflow-d66,d66-sink,inflow-n14,n14-sink,c301-sink,inflow-c35,c35-sink,inflow-c40,inflow-d9,inflow-d64,inflow-c308,inflow-c32,c32-sink,inflow-c7,d517-sink,inflow-d517,c150-sink,c155-sink,inflow-d509,d509-sink,d848-sink,inflow-n1,inflow-c154,inflow-c161,inflow-n8,inflow-hxcmwd,inflow-hxewmwd,inflow-hxsd,inflow-d73,d73-sink,inflow-n13,n13-sink,inflow-d31,d31-sink,d85-sink,inflow-d85,inflow-d37,d37-sink,c83-sink,inflow-c51,inflow-c89,c56-sink,c58-sink,inflow-c65,c97-sink,c52-sink,inflow-c52,c53-sink,inflow-c57,inflow-c54,c54-sink,c49-sink,c76-sink,c688-sink,c62-sink,c64-sink,c689-sink,d861-sink,d853-sink,d751-sink,d870-sink,d872-sink,c131-sink,d885-sink,d886-sink,d887-sink,inflow-d889,inflow-wtp205,inflow-n7,inflow-c106,inflow-wtp503,inflow-sr_tul,inflow-d616,inflow-d612,inflow-d692,inflow-d691,inflow-d653b,d653b-sink,inflow-d663,d664-sink,inflow-d642,d643-sink,inflow-d646,d647-sink,d897-sink,d703-sink,d804-sink,d743-sink,d744a-sink,d745-sink,d749-sink,inflow-d98,inflow-d606,c20-sink,d699-sink,d605-sink,inflow-sr_cfw,inflow-n202,n202-sink,inflow-n201,n201-sink
31.07.1950,9.414961183,0,2.462738274,0,17.72097853,0,10.78607829,0,37.34257284,0,0,0,0,0.150000006,0,54.52799995,3.708921098,17.32306274,0,21.34495667,40.55851011,0,0,0,4.96,1.37,9.88,3.04,18.33,9.88,8.15,5.362298341,0,0,3.448345099,1.1363812,0,2.963345694,0,0,2.237260847,4.41,0,0.13,8.16,0.63,0,29.35,0,2.72,37.01,0.00,0,0.276562275,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.519909617,1.71859025,1.846061874,0.736538678,0.577677398,0.202187086,0.274396754,0.447699949,0.346606421,0,1.33,0.96,3.86,5.26,0,0,0,0.099999998,1.799989829,6.848075486,0,0,4.948604065,0,7.711603771,0,7.262389141,0.086651605,3.514980336,1.112028901,2.034726233,2.294479549,6.282203151,2.548289853,0,0,0,0,0,0.29,1.73,0.053757071,0.36,37.31917381
31.08.1950,10.22920246,0,1.173706472,0,10.88105811,0.841339942,0,0,29.46720667,0,0,0,0,0.090000004,0,15.82709398,4.249910034,13.02355689,0,0.283756861,33.87467574,0,0,0,4.73,1.29,10.04,3.1,18.99,10.26,8.11,7.418567081,0,0,0.919256026,5.292133923,0,1.183362006,0,0,2.250650376,3.53,0,0.13,3.55,1.64,0,29.41,0,1.2,31.47,0.00,0,0.20628997,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,1.534488929,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0,1.27,0.95,4.01,5.73,0,0,0,0,1.799989829,1.933988062,0,0,4.199403334,0,5.779094726,0,6.439575694,0.071509369,2.924735309,0.917703534,1.682403162,1.906621283,5.223434426,2.119191157,0,0,0,0,0,0.07,0.4,0.050824855,0.08,37.23917389
30.09.1950,11.03844096,0,0,0,9.729058668,3.548050537,0,14.95076287,21.84481298,0,0,0,0,0.079999998,1.17167632,0,8.016751966,5.060897803,0,0.140609519,17.59454725,0,0,0,4.03,1.14,9.35,2.88,17.31,9.27,7.31,9.6166117,0,1.670347442,0,5.127089181,0,1.293157057,0,0,2.29426367,1.76,0,0.13,0.79,0,0,21.37,0,0.81,29.63,0.00,0,0.003566025,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0,1.09,0.82,3.6,5.16,0,0,0,0,1.799989938,1.125303943,0,0,2.130398894,0,7.052413013,0,5.434187978,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0.06,0.36,0.045068217,0.08,35.33235073
31.10.1950,8.847182763,0,3.761058498,0,6.863394005,0,3.379061286,0,51.48450752,0,0,0,0,0.25999999,29.91546841,0,10.16845388,1.561041993,0,1.75027768,7.620976717,0.039999999,0,0.42022562,3.28,0.91,8.49,2.62,15.76,8.38,6.57,8.295270227,0,0,7.018330462,1.465398325,0,2.007345616,0,0,2.898502126,0,0,0,1.96,0,0,8.28,0,1.87,11.93,0.00,0,0.041674315,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0.42022562,0.91,0.61,3.24,4.69,0.159999996,0,0,0.049999999,1.799989829,0,15.88309227,0,15.38686622,0,1.906199845,0,6.626360384,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0.33,1.95,0.047898433,0.4,21.21380186
30.11.1950,6.423529295,0,0,0,16.69479974,0,17.14226282,6.24197139,52.85074776,0,22.67000008,0,0,18.23999977,0,17.40605406,44.21005937,0,5.525878203,1.070615367,2.331379811,5.800000191,0,0.42397766,2.58,0.51,5.57,1.72,13.2,6.86,5.46,2.846752681,0,0,12.83345759,0,13.3746882,7.90551123,0,0,8.204310057,0,0,0,67.83,29.74,0,56.76,29.57,0,28.95,0.00,0,0.100599363,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0.42397766,0.72,0.44,2.62,3.65,9.039999962,0.629999995,0.689999998,18.25999998,1.799989938,4.275204169,0,0,7.370387416,0,10.17224499,0,7.26133799,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,5.52,32.5,0.123548233,6.72,13.17074394
31.12.1950,2.008531577,0,0,0,28.1444514,0,26.55084018,11.46639869,54.68516352,0,34.66999817,0,0,24.57999992,0,75.84395277,26.25994813,0,9.980610981,0.795742109,2.866799103,10.72000027,0,1.778970032,2.24,0.39,5.11,1.58,12.44,6.41,5,0,2.411266375,0,20.53912693,0,20.64675939,7.340965979,0,0,8.898014834,0,0.09,0,50.94,7.84,0,41.27,0,9.49,0,0.00,0,4.241469821,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.160095849,0.529205684,0.313731508,0.226802444,0.177884264,0.062259495,0.084495025,0.137860313,0.106730561,1.778970032,0.64,0.33,2.43,3.38,11.89999962,2.039999962,2.180000067,23.76000005,1.799989829,1.372430576,0,0,1.830471113,0,8.595548538,0,7.408077168,0.02668264,0.52796347,0.342427205,0.551633943,0.403864273,1.032447969,0.410097341,0,0,0,0,0,6.52,38.4,0.139426838,7.94,19.11679363
31.01.1951,5.305011454,0,12.67636607,0,12.45339953,1.983420498,0,0,55.3622743,0,21.52000046,0,0,25.70999908,37.01728658,0,9.818129209,0,6.526473532,0.53753575,2.937595054,6.869999886,0,3.329272204,1.98,0.5,7.01,2.52,12.14,6.16,4.83,4.870735401,0,0,12.62928581,0,11.89544959,2.562919704,0,0,10.67012918,0,1.69,0,11.98,0,0,1.1,0,11.52,0,0.00,0,5.402835881,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.15068567,0.498099834,0.380315825,0.213471359,0.16742852,0.058599981,0.07952854,0.129757092,0.100457111,3.329272204,0.61,0.3,2.16,2.73,8.590000153,0.289999992,0.25,11.54000014,1.799989829,0,0.430624548,0,23.30744812,0,6.912468678,0,7.03274956,0.025114278,0.68198494,0.322299903,0.544217118,0.481155439,1.272850701,0.511029174,0,0,0,0,0,6.83,40.22,0.162717267,8.32,21.35731602
28.02.1951,5.259711111,0,10.68744431,0,14.88693394,0,4.802203839,0,49.24167192,0,9.529999733,0,0,12.78999996,24.33101978,0,7.091166815,0,6.739936165,0,2.789509534,3.279999971,0,2.164801138,2.02,0.43,5.84,2.1,12.91,6.62,4.42,3.269727558,0,0,14.55617653,0,10.11733356,1.120963466,0,0,7.656299207,0,0,0,5.19,0,0,16.8,0,4.89,8.3,0.00,1.701022325,0,0.375997908,0.785995627,0.191998932,0.359997997,0.093999477,0.191998932,0.164477223,0.54368861,0.537382586,0.233009398,0.182752472,0.063963363,0.086807424,0.141633155,0.109651484,2.164801138,0.62,0.33,2.34,2.87,4.429999828,0.180000007,0.159999996,8.300000042,1.799989938,0,0.435867521,0,67.68657676,0,15.98730556,0,12.08283379,0.027412871,1.010495167,0.351798514,0.629985091,0.670464876,1.822286734,0.737592792,0,0,0,0,0,3.05,17.94,0.115328156,3.71,20.99723148
31.03.1951,11.43098623,0,21.88222499,9.391369742,0,24.800186,0,0,54.04162483,0,12.72000027,0,0,8.550000191,52.76729324,0,4.273964619,0,2.556519435,0.048291505,3.626730827,4.46999979,0,1.077114533,2.14,0.59,6.89,2.48,12.72,6.5,5.27,14.45655087,0,1.841534261,0,4.937734664,0,0,0.342873162,0,7.890477381,0,0,0,11.58,3.75,0,8.42,0,2.43,21.95,0.00,0.912859715,0,0.563996828,1.178993369,0.28799838,0.539996963,0.140999207,0.28799838,0.187902198,0.621121132,0.55834252,0.266194784,0.208780217,0.07307308,0.099170604,0.161804675,0.125268127,1.077114533,0.67,0.42,2.29,2.61,7.050000191,0.50999999,0.319999993,6.270000067,1.799989829,0,0.951183129,0,14.62634271,0,5.752750181,0,6.577652519,0.031317032,1.033454447,0.401901935,0.703362637,0.699917433,1.885019027,0.760914107,0,0,0,0,0,3.63,21.37,0.122260375,4.42,23.058599
30.04.1951,11.80273827,0,17.17376271,0,4.280282521,21.2561815,0,0,47.11435082,0,1.460000038,0,0,1.450000048,29.0421869,0,4.104186564,5.121868963,0,29.27620662,24.22499135,0.649999976,0,1.634425159,2.93,0.78,8.53,3.07,15.45,8.14,6.23,14.84507749,0,4.35393388,0,16.52297495,0,0,0.339934537,0,4.136348649,1.76,0,0,12.87,0,0,14.61,0,5.32,13.98,0.00,1.007470994,0,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.250642336,0.828512112,0.749045556,0.355076632,0.278491468,0.097472014,0.132283443,0.215830884,0.167094881,1.634425159,0.84,0.55,2.92,3.57,2.220000029,0.079999998,0.01,2.860000016,1.799989938,0,45.830006,12.85628439,0,0,2.255149921,0,6.420690631,0.04177372,1.387824324,0.536096094,0.939470831,0.938696496,2.529556804,1.021266515,0,0,0,0,0,0.25,1.46,0.066622112,0.3,29.26940393
31.05.1951,9.224972702,0,0,0,15.85998627,0,4.834739775,9.811070798,50.04423092,0,0,0,0,1.49000001,0,9.067935469,11.79349465,8.602703348,0,35.13785704,27.37939887,0.449999988,0,0.953265363,3.54,1.05,9.63,3.47,16.96,9.06,7.44,9.410359603,0,0,3.491259862,6.830198116,0,0.798742266,0,0,4.254796589,0.88,0,0,16.06,6.96,0,27.63,0,3.18,32.46,0.00,0.211316415,0,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.372494659,1.231301773,1.100547919,0.527700735,0.413882938,0.144859036,0.196594399,0.320759281,0.248329763,0.953265363,1.1,0.72,3.28,4.07,2.059999943,0,0,1.299999982,1.799989829,0,12.49370647,33.5951739,0,0,7.518260915,0,7.274610292,0.062082441,2.03498864,0.796724666,1.392482466,1.380017625,3.714517355,1.499157148,0,0,0,0,0,1.21,7.11,0.071204303,1.47,34.49942207
30.06.1951,10.13827555,0,10.75607874,0,13.87707563,0,5.917496222,0,23.43846342,0,0,0,0,0.119999997,0,8.820122045,3.538608995,14.70168326,0,45.40204606,35.63572373,0.029999999,0,0.740401017,4.57,1.23,10.54,3.8,19.18,10.41,8.04,8.116219229,0,0.106508181,0,4.645817033,0,1.623043203,0,0,2.358636243,2.65,0,0,12.78,1.12,0,24.61,0,2.87,23.28,0.00,0,0.154500874,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.451253318,1.491642878,1.611549188,0.639275511,0.501392555,0.175487391,0.238161461,0.388579233,0.300835545,0.740401017,1.26,0.95,3.8,5.03,0,0,0,0.199999997,1.799989938,14.84086863,0,35.00370643,0,0,6.16851381,0,7.071136314,0.075208886,3.070983013,0.96518069,1.768757665,2.00249583,5.48543009,2.225406276,0,0,0,0,0,0.45,2.68,0.053241186,0.55,34.43685913
31.07.1951,9.528170662,0,4.970683353,0,18.33288712,0,15.9477109,0,27.9684383,0,0,0,0,0.01,0,44.09128664,3.766568888,17.32829838,0,49.01033564,39.32236023,0.01,0,0.52753658,4.96,1.46,11.48,4.14,19.54,10.57,8.7,5.291126672,0,0,3.136274987,0,5.894076345,2.505866385,0,0,2.227611449,3.53,0,0,8.01,0.17,0,11.1,0,2.92,14.57,0.00,0,0.28256947,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.519909617,1.71859025,1.846061874,0.736538678,0.577677398,0.202187086,0.274396754,0.447699949,0.346606421,0.52753658,1.33,0.96,3.86,5.26,0,0,0,27.57999924,1.799989829,7.074731714,0,1.884153115,0,0,7.173964618,0,7.034772834,0.086651605,3.514980336,1.112028901,2.034726233,2.294479549,6.282203151,2.548289853,0,0,0,0,0,0.13,0.76,0.053376662,0.16,37.31917381
31.08.1951,11.36515203,0,2.242299516,0,6.292165531,9.18712825,0,0,28.8046496,0,0,0,0,0,0,13.00180009,4.27937185,12.68053552,0,33.07922725,32.99378043,0,0,0.52753658,4.73,1.37,11.68,4.21,20.24,10.98,8.66,9.96510242,0,1.872959917,0,10.75938089,0,0.796331277,0,0,2.217060361,1.76,0,0,3.28,1.39,0,9.31,0,1.37,10.88,0.00,0,0.206156303,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,1.534488929,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0.52753658,1.27,0.95,4.01,5.73,0,0,0,0.01,1.799989829,0.83885606,0,0,0.035051401,0,5.851265566,0,6.471915823,0.071509369,2.924735309,0.917703534,1.682403162,1.906621283,5.223434426,2.119191157,0,0,0,0,0,0.11,0.64,0.05060791,0.13,37.23917389
30.09.1951,12.05346816,0,0,0,8.746361829,7.52793911,0,11.7660713,20.97358447,0,0,0,0,0,4.978490148,0,8.076751864,6.78174728,0,15.99369547,19.06064602,0,0,0.527536612,4.03,1.21,10.88,3.92,18.45,9.91,7.8,11.73800278,0,3.851815635,0,10.74514814,0,0.630572237,0,0,2.30639748,1.76,0,0,0.96,0.25,0,2.04,0,1.03,9.33,0.00,0,0.025846066,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0.527536612,1.09,0.82,3.6,5.16,0.029999999,0,0,0,1.799989938,0,1.190165344,0,3.014412337,0,5.373784393,0,4.679156665,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0.06,0.33,0.045927707,0.07,35.34694195
31.10.1951,11.46234455,0,0.73462868,0,3.926035486,4.651174975,0,0,26.68943181,0,0,0,0,0.180000007,10.41163219,0,5.909133412,2.957298097,0,4.502678231,10.48171652,0.01,0,0.633146444,3.28,0.98,9.86,3.55,16.8,8.96,7.01,11.47053288,0,3.877955373,0,9.651601253,0,0.933900261,0,0,1.832460813,0,0,0,1.64,0,0,6.35,0,1.95,11.75,0.00,0,0.053680151,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0.633146444,0.91,0.61,3.24,4.69,0.01,0,0,0.299999991,1.799989829,0,21.4287482,0,8.677073325,0,1.309080166,0,6.073170452,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0,0,0.040840966,0,21.21380186
30.11.1951,10.00566417,0,0.334181044,0,6.063909088,0,1.024501742,0,31.49266529,0,0.180000007,0,0,1.700000048,10.70540391,0,10.64193969,7.984437865,0,1.094442886,2.331447395,0.150000006,0,0.633146482,2.58,0.54,6.47,2.33,14.07,7.34,5.82,9.059922432,0,0,1.310180302,5.86402199,0,1.147409698,0,0,2.206112553,0,0,0,2.77,0,0,5.93,0,2.47,11.34,0.00,0,0.081095533,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0.633146482,0.72,0.44,2.62,3.65,0.550000012,0,0,0.570000004,1.799989938,7.539458007,0,0,11.56860617,0,6.360941681,0,7.209115315,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,1.06,6.26,0.045789627,1.3,13.17074394
31.12.1951,3.219562472,0,0,0,28.58726756,0,26.81350198,11.64600233,31.78190677,0,3.660000086,0,0,17.68000031,0,4.619753665,30.98484654,0,6.23583815,0.810438572,2.866840788,2.869999886,0,0.63147473,2.24,0.42,5.95,2.14,13.27,6.86,5.33,3.476545631,0,0,16.20568892,0,16.18095178,1.827447128,0,0,5.913464112,0.88,11.07,0,13.86,0,0,28.91,9.19,0,0,0.00,0,0.026120163,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.160095849,0.529205684,0.313731508,0.226802444,0.177884264,0.062259495,0.084495025,0.137860313,0.106730561,0.63147473,0.64,0.33,2.43,3.38,5.889999866,0.670000017,0.589999974,17.6699996,1.799989829,0.177260281,0,0,11.31480006,0,9.861000418,0,7.510105545,0.02668264,0.52796347,0.342427205,0.551633943,0.403864273,1.032447969,0.410097341,0,0,0,0,0,2.9,17.05,0.087833671,3.53,19.1168623
31.01.1952,4.18642616,0,0,0,23.28725904,0,18.08664541,13.55392099,29.96040704,0,37.02999878,0,0,40.75999832,10.73142112,0,46.57627778,0,17.4059895,0.462113967,3.134476914,14.14000034,0,0.591025659,1.98,0.51,8.36,3.42,23.88,11.84,9.05,2.872625499,0,0,13.64364206,0,18.21517284,4.407500193,0,0,9.650957666,0,69.06,0,14.45,0,2.23,0,0,66.41,0,0.00,0.335901199,0,0.187998943,0.39299779,0.09599946,0.179998988,0.046999736,0.09599946,0.15068567,0.498099834,0.380315825,0.213471359,0.16742852,0.058599981,0.07952854,0.129757092,0.100457111,0.591025659,0.61,0.3,2.16,2.73,15.27000046,4.71999979,5.349999905,58.16999817,3.999977503,1.673110542,0,0,0.893245895,0,8.188733761,0,7.288495495,0.025114278,0.68198494,0.322299903,0.544217118,0.481155439,1.272850701,0.511029174,0,0,0,0,0,10.25,60.38,0.140314204,12.49,21.35698414
29.02.1952,4.467377323,0,23.06822146,0,17.25003409,0,11.57068379,0,30.20294087,0,14.68000031,0,0,19.01000023,0,7.51123107,6.831438769,0,4.056336904,0,2.69331955,5.579999924,0,0.83615568,2.02,0.44,6.97,2.85,25.41,12.73,8.28,1.893525927,0,0,16.86668952,0,12.37162535,3.180450389,0,0,8.673914718,0,0,0,4.47,0,0,17.42,0,13.62,24.41,0.00,0,4.671024058,0.363032463,0.758892329,0.185378279,0.347584273,0.090758116,0.185378279,0.158805595,0.524940727,0.518852152,0.224974591,0.176450662,0.06175773,0.083814064,0.136749253,0.105870399,0.83615568,0.62,0.33,2.34,2.87,7.420000076,0.550000012,0.600000024,32.84999919,1.737921319,0.523255474,0,0,1.646265539,0,5.623374507,0,7.241867965,0.0264676,0.975650506,0.339667531,0.608261467,0.647345397,1.759449261,0.712158558,0,0,0,0,0,7.29,42.9,0.130301927,8.88,21.60427761
31.03.1952,8.128050618,0,20.00048585,0,3.654956281,11.9812758,0,0,24.00945861,0,35.75999832,0,0,23.89999962,40.30556072,0,13.39391223,0,8.54363357,0,3.468849143,10.02000046,0,1.149405076,2.14,0.61,8.23,3.36,25.04,12.5,9.87,8.790024941,0,0,6.968113785,0,6.530029435,1.987551152,0,0,7.356418128,0,60.03,0,1.56,0,48.17,0,0,57.06,0,0.00,2.440310568,0,0.563996828,1.178993369,0.28799838,0.539996963,0.140999207,0.28799838,0.187902198,0.621121132,0.55834252,0.266194784,0.208780217,0.07307308,0.099170604,0.161804675,0.125268127,1.149405076,0.67,0.42,2.29,2.61,14.98999977,3.190000057,2.700000048,42.06999993,1.799989829,0,11.4921281,0,59.68667241,0,17.72580892,0,14.3918917,0.031317032,1.033454447,0.401901935,0.703362637,0.699917433,1.885019027,0.760914107,0,0,0,0,0,5.79,34.11,0.109959732,7.06,22.80145597
30.04.1952,7.574303687,0,21.863341,0,11.42474231,3.062976815,0,0,47.56672371,0,2.400000095,0,0,3.480000019,0,60.59586552,3.332557148,4.446718271,0,29.01721159,23.03956441,2.420000076,0,1.430140647,2.93,0.8,10.18,4.16,30.4,15.65,11.66,9.116668627,0,0,9.959595634,0,3.571139926,0.941786655,0,0,4.991999073,1.76,0,0,20.48,0,0,30.39,0,23.18,9.76,0.00,0,2.575700719,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.250642336,0.828512112,0.749045556,0.355076632,0.278491468,0.097472014,0.132283443,0.215830884,0.167094881,1.430140647,0.84,0.55,2.92,3.57,5.909999847,0.870000005,0.50999999,10.44999981,1.799989938,0,6.624369594,0,55.68505602,0,6.813300658,0,9.844754476,0.04177372,1.387824324,0.536096094,0.939470831,0.938696496,2.529556804,1.021266515,0,0,0,0,0,0.83,4.89,0.08394074,1.01,29.05173159
31.05.1952,9.682049595,0,0,0,6.922452117,13.49278786,0,0.490357618,50.94181565,0,0,0,0,1.200000048,0,41.00172987,7.005462844,11.66165183,0,40.37474628,30.07267629,0.819999993,0,0.905386987,3.54,1.08,11.49,4.7,33.37,17.42,13.94,12.39567602,0,0,3.300184613,6.352992987,0,3.395464791,0,0,3.475573344,1.76,0,0,95.09,9.08,0,64.22,8.83,0,39.1,0.00,0,7.359556126,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.372494659,1.231301773,1.100547919,0.527700735,0.413882938,0.144859036,0.196594399,0.320759281,0.248329763,0.905386987,1.1,0.72,3.28,4.07,2.190000057,0.310000002,0.059999999,3.439999938,1.799989829,2.045688854,0,0,27.45616783,0,30.48241696,0,19.57396755,0.062082441,2.03498864,0.796724666,1.392482466,1.380017625,3.714517355,1.499157148,0,0,0,0,0,0.03,0.15,0.071935727,0.03,34.49942207
30.06.1952,11.75417025,0,12.08121971,0,2.520115646,14.63509046,0,0,50.30457486,0,0,0,0,0.370000005,66.46087449,0,3.586813985,13.16178438,0,37.18318008,30.69115634,0.129999995,0,0.905387042,4.57,1.26,12.58,5.14,37.75,20,15.05,15.08838196,0,4.343183427,0,16.61959162,0,2.446213453,0,0,3.26770861,2.65,0,0,38.75,8.24,1.28,0,0,17.23,5.27,0.00,0,2.095567994,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.451253318,1.491642878,1.611549188,0.639275511,0.501392555,0.175487391,0.238161461,0.388579233,0.300835545,0.905387042,1.26,0.95,3.8,5.03,0,0,0,1.12999998,1.799989938,9.707685722,0,0,4.057836563,0,18.51488083,0,13.54647068,0.075208886,3.070983013,0.96518069,1.768757665,2.00249583,5.48543009,2.225406276,0,0,0,0,0,0.24,1.43,0.057266474,0.3,34.43685913
31.07.1952,11.5376685,0,9.287273131,0,15.31861825,0,6.79239356,0,49.11848945,0,0,0,0,0.07,47.58696795,0,3.737267961,16.90435534,0,48.33536211,39.0761996,0.029999999,0,0.905386987,4.96,1.5,13.7,5.6,38.45,20.33,16.29,10.65909956,0,2.838705717,0,8.808565626,0,0,0.19685988,0,2.264081715,2.65,6.23,0,4.42,5.79,11.72,0,0,6.89,0,0.00,2.894224718,0,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.519909617,1.71859025,1.846061874,0.736538678,0.577677398,0.202187086,0.274396754,0.447699949,0.346606421,0.905386987,1.33,0.96,3.86,5.26,0,0,0,0.710000001,1.799989829,21.16501021,0,0.128668711,0,0,14.76451173,0,9.622220423,0.086651605,3.514980336,1.112028901,2.034726233,2.294479549,6.282203151,2.548289853,0,0,0,0,0,0.32,1.88,0.053336282,0.39,37.31917381
31.08.1952,12.05082425,0,5.37178521,0,11.90297677,0,2.302389854,0,45.68277121,0,0,0,0,0,3.752543401,0,4.258942785,13.24242964,0,33.4955021,32.66975979,0,0,0.905386987,4.73,1.41,13.93,5.7,39.84,21.11,16.21,10.60522687,0,3.414855805,0,9.12361626,0,0.306580241,0,0,2.46517715,2.65,5.77,0,11.55,1.02,1.54,0,0,4.55,0,0.00,3.797957711,0,1.315992598,2.750984528,0.671996221,1.259992913,0.32899815,0.671996221,0.429056198,1.418269048,1.534488929,0.607829609,0.476729096,0.166855187,0.226446324,0.369465061,0.286037475,0.905386987,1.27,0.95,4.01,5.73,0,0,0,0.049999999,1.799989829,7.607855664,0,43.68942725,0,0,10.72485405,0,7.303908474,0.071509369,2.924735309,0.917703534,1.682403162,1.906621283,5.223434426,2.119191157,0,0,0,0,0,0.23,1.34,0.051314474,0.28,37.23917389
30.09.1952,11.9608529,0,0,0,10.78419909,0,1.915573118,9.99000023,21.84481298,0,0,0,0,0,0,15.63841442,7.868699994,7.447137407,0,15.87258183,18.68413462,0.01,0,0.905387042,4.03,1.24,12.98,5.31,36.31,19.06,14.6,10.56597775,0,3.615459201,0,3.872212041,0,0,0.343410561,0,2.303583185,1.76,0,0,3.24,0.99,0.45,0,0,2.58,5.93,0.00,1.546550482,0,1.127993724,2.357986881,0.575996795,1.079993991,0.281998431,0.575996795,0.413277711,1.36611238,0.693676129,0.585476717,0.45919744,0.160719111,0.21811878,0.355878012,0.275518464,0.905387042,1.09,0.82,3.6,5.16,0,0,0,0.029999999,1.799989938,1.09179497,0,12.72413905,0,0,0.579319592,0,2.293312529,0.068879616,1.109993839,0.883955091,1.389832304,0.904474978,2.253707447,0.887755059,0,0,0,0,0,0.27,1.58,0.045865001,0.33,35.34694195
31.10.1952,12.04624461,0,11.06712075,0,9.590039146,5.297565006,0,0,37.69446306,0,0,0,0,0,4.502243216,0,3.518238363,5.211125152,0,10.98992571,14.16205949,0.02,0,0.902539858,3.28,1,11.77,4.81,33.05,17.23,13.13,11.54220924,0,5.325339142,0,7.755829921,0,0.022542543,0,0,2.647718678,1.76,0,3.34,0,1.92,0,4.34,0,2.72,10.46,0.00,0.727629847,0,0.939994713,1.964988948,0.4799973,0.899994938,0.234998678,0.4799973,0.282517483,0.933877223,0.448561515,0.400233104,0.313908302,0.109867909,0.149106439,0.243278938,0.188344984,0.902539858,0.91,0.61,3.24,4.69,0.25999999,0,0,0.230000006,1.799989829,0,19.32257608,0,5.925549103,0.995991235,0,0,2.646019207,0.047086246,0.702996055,0.604273497,0.942551885,0.587838249,1.449854177,0.569169814,0,0,0,0,0,0,0,0.048314347,0,21.21380186
30.11.1952,12.54532641,0,5.13001262,0,5.888691464,12.20464685,0,0,26.87684015,0,0.330000013,0,0,0.300000012,10.22606306,0,9.784860847,9.594017056,0,1.127522545,2.331541222,0.029999999,0,0.902539913,2.58,0.56,7.72,3.16,27.69,14.11,10.9,13.55478147,0,7.829741072,0,13.66831427,0,0.466516223,0,0,3.471151973,0,0,0.91,0,0,0,15.95,0,4.05,7.21,0.00,0.643821421,0,0.751995816,1.571991254,0.383997864,0.719995994,0.187998954,0.383997864,0.21766762,0.719512453,0.326239887,0.308362467,0.24185292,0.084648518,0.114880131,0.187436015,0.145111752,0.902539913,0.72,0.44,2.62,3.65,0,0,0,0.729999986,1.799989938,9.695024766,0,0,1.47537868,0,2.341643287,0,5.068309082,0.036277938,0.499497227,0.465566876,0.720502488,0.429902889,1.048502051,0.410054004,0,0,0,0,0,0,0,0.055471274,0,13.17074394
