date,d64-c8,d9-d85,sr_whi-d73,d94-sink,d5-d73,d77-d75,d61-c301,d503-d511,d507-d509,sr_blb-c9,c9-c12,c23-c25,c25-c31,d42-d43,d672-d675,d645-d646,d649-d695,d624-c48,sr_eng-c28,c83-c31,c41-c42,sr_dnp-d662,c37-c38,sr_sha,sr_gnt-sr_ml,d616-c42,c35-sr_rll_cmb,n201-n202,sr_cfw-c33,c33-c308,d609-d608,d675-d676,d662-d663,sr_cmn-c38,sr_cle
1938-02-28,13.88,97.19,11.11,16.66,249.92,180.49,222.15,0.00,0.00,1.67,0.00,44.43,94.41,94.41,12.30,14.99,12.22,0.00,42.26,30.19,154.96,0.00,147.80,2000,5.69,1312.33,0.10,1.20,0.60,0.60,77.75,12.30,16.66,18.05,1100
1938-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,98.58,19.68,13.53,1.00,42.26,30.19,117.52,0.00,211.50,2000,6.30,1826.70,0.10,1.20,0.60,0.60,86.08,98.58,18.45,19.98,1100
1938-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,117.07,14.88,4.46,1.00,42.26,60.37,0.00,0.00,130.50,2000,8.15,1094.67,0.10,1.20,1.50,1.50,83.31,117.07,64.24,19.34,1100
1938-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,0.00,109.30,2000,8.42,1343.04,0.10,4.60,4.00,1.60,86.08,100.72,61.94,19.98,1100
1938-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,0.00,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,36.70,2000,8.15,1052.69,0.10,4.50,4.50,1.35,83.31,65.45,14.88,19.34,1100
1938-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,0.00,0.00,1.84,0.00,43.04,61.49,172.16,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,4.00,2000,8.42,529.07,0.10,4.60,3.70,0.74,52.78,26.38,15.37,6.15,1100
1938-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,492.86,0.00,1.84,0.00,43.04,61.49,156.01,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.60,2000,8.42,191.60,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1938-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,0.00,178.51,1.79,2.38,46.02,59.50,127.11,23.80,10.41,1.49,0.00,42.26,15.09,0.00,0.00,0.30,2000,8.15,255.22,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1938-10-31,30.74,92.23,12.30,22.93,199.83,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,6.21,3.14,0.00,36.22,24.15,0.00,0.00,2.80,2000,5.81,220.95,0.10,4.60,0.60,0.60,0.00,51.77,24.40,13.53,1100
1938-11-30,29.75,114.54,11.90,17.85,193.39,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,36.22,24.15,22.02,0.00,3.80,2000,5.62,162.18,0.10,1.20,0.60,0.60,0.00,17.85,17.85,13.09,1100
1938-12-31,30.74,122.97,12.30,18.45,262.40,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,36.22,24.15,1.63,0.00,4.70,2000,5.81,140.20,0.10,1.20,0.60,0.60,0.00,18.45,18.45,13.53,1100
1939-01-31,15.37,104.53,12.30,18.45,211.10,199.83,307.44,0.00,0.00,1.51,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,36.22,24.15,0.00,0.00,5.80,1700,5.81,147.34,0.10,1.20,0.60,0.60,0.00,22.02,18.45,13.53,700
1939-02-28,13.88,80.25,11.11,16.66,180.49,180.49,277.68,369.80,0.00,1.67,0.00,44.43,94.41,94.41,20.23,14.99,12.22,0.00,36.22,24.15,0.25,0.00,10.20,1700,5.25,161.18,0.10,1.20,0.60,0.60,0.00,20.23,16.66,12.22,700
1939-03-31,15.37,53.24,12.30,18.45,199.83,199.83,245.95,0.00,0.00,0.00,0.00,49.19,104.53,104.53,12.30,19.68,13.53,0.00,36.22,24.15,0.61,0.00,25.70,1700,5.81,189.65,0.10,1.20,0.60,0.60,0.00,12.30,18.45,13.53,700
1939-04-30,11.19,51.52,11.90,35.70,193.39,193.39,238.02,376.13,0.00,0.00,0.00,41.65,59.50,166.61,90.00,14.88,4.46,0.00,36.22,60.37,0.00,10.00,20.50,1700,6.90,338.55,0.10,0.90,1.50,1.50,1.90,90.00,28.52,13.09,700
1939-05-31,11.56,53.24,17.06,92.11,199.83,199.83,245.95,545.07,0.00,0.00,0.00,43.04,61.49,120.24,78.80,17.52,3.69,0.00,0.00,90.56,0.00,12.00,6.30,1700,7.13,314.37,0.10,2.50,4.00,1.60,0.00,78.80,27.60,13.53,700
1939-06-30,11.19,49.10,11.90,46.59,193.39,193.39,238.02,566.28,0.00,1.79,0.00,41.65,59.50,59.50,21.62,14.28,0.89,0.00,0.00,60.39,0.00,0.00,0.50,1700,6.90,93.47,0.10,2.40,4.50,1.35,0.00,21.62,4.46,5.95,700
1939-07-31,11.56,50.74,5.23,27.67,199.83,199.83,245.95,1178.22,0.00,0.00,0.00,43.04,61.49,61.49,15.37,11.68,0.92,0.00,0.00,33.81,0.00,0.00,0.00,1700,7.13,83.62,0.10,2.50,3.70,0.74,0.00,15.37,4.61,6.15,700
1939-08-31,11.56,50.74,5.23,27.67,199.83,199.83,245.95,1051.09,0.00,0.00,0.00,43.04,61.49,61.49,15.37,10.15,0.92,0.00,0.00,15.09,0.00,0.00,0.00,1700,7.13,89.69,0.10,2.40,3.70,0.74,0.00,15.37,4.61,6.15,700
